Epoch,Train Error,Test Error
2631,0.132,0.142
2632,0.135,0.158
2633,0.154,0.162
2634,0.118,0.125
2635,0.121,0.131
2636,0.147,0.153
2637,0.12,0.141
2638,0.107,0.119
2639,0.139,0.143
2640,0.115,0.135
2641,0.129,0.127
2642,0.131,0.146
2643,0.15,0.163
2644,0.154,0.174
2645,0.145,0.178
2646,0.13,0.158
2647,0.165,0.16
2648,0.116,0.13
2649,0.118,0.135
2650,0.12,0.141
2651,0.144,0.178
2652,0.138,0.149
2653,0.151,0.178
2654,0.158,0.176
2655,0.121,0.134
2656,0.125,0.145
2657,0.137,0.138
2658,0.13,0.117
2659,0.141,0.154
2660,0.142,0.162
2661,0.122,0.127
2662,0.144,0.141
2663,0.141,0.149
2664,0.148,0.159
2665,0.134,0.15
2666,0.162,0.168
2667,0.153,0.149
2668,0.144,0.147
2669,0.121,0.151
2670,0.144,0.156
2671,0.131,0.153
2672,0.123,0.137
2673,0.136,0.155
2674,0.117,0.14
2675,0.138,0.158
2676,0.139,0.15
2677,0.138,0.139
2678,0.148,0.184
2679,0.132,0.139
2680,0.132,0.148
2681,0.169,0.188
2682,0.13,0.147
2683,0.123,0.142
2684,0.147,0.147
2685,0.134,0.143
2686,0.127,0.151
2687,0.137,0.148
2688,0.143,0.177
2689,0.137,0.152
2690,0.139,0.156
2691,0.137,0.153
2692,0.13,0.155
2693,0.148,0.182
2694,0.149,0.168
2695,0.141,0.156
2696,0.139,0.152
2697,0.128,0.139
2698,0.131,0.138
2699,0.153,0.175
2700,0.138,0.162
2701,0.135,0.154
2702,0.14,0.161
2703,0.151,0.196
2704,0.131,0.135
2705,0.13,0.145
2706,0.15,0.153
2707,0.135,0.127
2708,0.152,0.176
2709,0.145,0.149
2710,0.136,0.156
2711,0.125,0.148
2712,0.161,0.183
2713,0.137,0.177
2714,0.155,0.177
2715,0.128,0.138
2716,0.15,0.169
2717,0.135,0.143
2718,0.12,0.159
2719,0.155,0.168
2720,0.141,0.145
2721,0.127,0.134
2722,0.126,0.126
2723,0.181,0.201
2724,0.136,0.134
2725,0.136,0.163
2726,0.133,0.14
2727,0.152,0.164
2728,0.134,0.146
2729,0.166,0.152
2730,0.115,0.128
2731,0.139,0.135
2732,0.141,0.151
2733,0.141,0.157
2734,0.12,0.125
2735,0.127,0.13
2736,0.131,0.128
2737,0.144,0.153
2738,0.139,0.153
2739,0.157,0.136
2740,0.136,0.136
2741,0.138,0.164
2742,0.133,0.175
2743,0.146,0.157
2744,0.15,0.143
2745,0.154,0.156
2746,0.147,0.137
2747,0.114,0.121
2748,0.164,0.172
2749,0.123,0.144
2750,0.128,0.148
2751,0.136,0.134
2752,0.137,0.137
2753,0.145,0.184
2754,0.125,0.13
2755,0.129,0.134
2756,0.12,0.136
2757,0.13,0.127
2758,0.143,0.165
2759,0.119,0.13
2760,0.126,0.145
2761,0.15,0.163
2762,0.133,0.144
2763,0.127,0.126
2764,0.149,0.165
2765,0.145,0.167
2766,0.126,0.133
2767,0.151,0.166
2768,0.113,0.128
2769,0.14,0.156
2770,0.15,0.169
2771,0.135,0.145
2772,0.147,0.141
2773,0.131,0.153
2774,0.146,0.164
2775,0.146,0.149
2776,0.127,0.132
2777,0.135,0.148
2778,0.129,0.143
2779,0.165,0.178
2780,0.148,0.153
2781,0.174,0.168
2782,0.136,0.149
2783,0.127,0.155
2784,0.136,0.132
2785,0.159,0.14
2786,0.119,0.104
2787,0.133,0.131
2788,0.133,0.137
2789,0.147,0.154
2790,0.133,0.141
2791,0.16,0.171
2792,0.133,0.133
2793,0.127,0.126
2794,0.132,0.135
2795,0.142,0.153
2796,0.131,0.146
2797,0.114,0.134
2798,0.132,0.14
2799,0.139,0.155
2800,0.161,0.165
2801,0.128,0.142
2802,0.128,0.135
2803,0.134,0.152
2804,0.132,0.152
2805,0.159,0.174
2806,0.119,0.126
2807,0.123,0.119
2808,0.148,0.16
2809,0.128,0.136
2810,0.164,0.174
2811,0.151,0.138
2812,0.145,0.156
2813,0.142,0.173
2814,0.136,0.14
2815,0.135,0.155
2816,0.13,0.164
2817,0.115,0.116
2818,0.165,0.17
2819,0.144,0.162
2820,0.129,0.134
2821,0.121,0.131
2822,0.152,0.166
2823,0.122,0.135
2824,0.155,0.167
2825,0.128,0.143
2826,0.127,0.146
2827,0.125,0.125
2828,0.127,0.142
2829,0.123,0.143
2830,0.124,0.129
2831,0.185,0.173
2832,0.141,0.138
2833,0.156,0.169
2834,0.127,0.153
2835,0.158,0.178
2836,0.121,0.138
2837,0.141,0.143
2838,0.133,0.158
2839,0.14,0.16
2840,0.127,0.151
2841,0.13,0.137
2842,0.119,0.113
2843,0.122,0.141
2844,0.13,0.128
2845,0.161,0.17
2846,0.142,0.163
2847,0.133,0.133
2848,0.122,0.132
2849,0.144,0.152
2850,0.173,0.179
2851,0.11,0.151
2852,0.145,0.153
2853,0.141,0.142
2854,0.145,0.158
2855,0.155,0.169
2856,0.142,0.145
2857,0.112,0.125
2858,0.143,0.16
2859,0.147,0.138
2860,0.134,0.151
2861,0.141,0.172
2862,0.15,0.169
2863,0.135,0.154
2864,0.131,0.14
2865,0.126,0.137
2866,0.122,0.139
2867,0.134,0.151
2868,0.13,0.152
2869,0.138,0.143
2870,0.121,0.138
2871,0.124,0.134
2872,0.12,0.162
2873,0.141,0.167
2874,0.116,0.126
2875,0.14,0.16
2876,0.127,0.133
2877,0.136,0.139
2878,0.154,0.161
2879,0.131,0.147
2880,0.131,0.158
2881,0.142,0.14
2882,0.144,0.156
2883,0.148,0.163
2884,0.134,0.144
2885,0.147,0.17
2886,0.152,0.153
2887,0.118,0.144
2888,0.141,0.152
2889,0.146,0.149
2890,0.123,0.132
2891,0.119,0.15
2892,0.134,0.15
2893,0.128,0.138
2894,0.133,0.157
2895,0.143,0.147
2896,0.152,0.157
2897,0.124,0.159
2898,0.128,0.132
2899,0.124,0.125
2900,0.131,0.158
2901,0.157,0.154
2902,0.136,0.125
2903,0.139,0.129
2904,0.137,0.15
2905,0.152,0.145
2906,0.137,0.143
2907,0.128,0.141
2908,0.13,0.15
2909,0.12,0.126
2910,0.14,0.15
2911,0.128,0.138
2912,0.127,0.147
2913,0.114,0.134
2914,0.117,0.134
2915,0.139,0.147
2916,0.14,0.139
2917,0.159,0.178
2918,0.129,0.131
2919,0.137,0.168
2920,0.152,0.169
2921,0.168,0.199
2922,0.128,0.136
2923,0.127,0.149
2924,0.125,0.135
2925,0.134,0.135
2926,0.154,0.153
2927,0.146,0.132
2928,0.156,0.168
2929,0.16,0.173
2930,0.131,0.138
2931,0.17,0.163
2932,0.153,0.163
2933,0.17,0.176
2934,0.123,0.132
2935,0.132,0.138
2936,0.138,0.131
2937,0.138,0.155
2938,0.115,0.142
2939,0.141,0.176
2940,0.119,0.113
2941,0.145,0.151
2942,0.118,0.142
2943,0.141,0.157
2944,0.16,0.174
2945,0.144,0.138
2946,0.155,0.16
2947,0.156,0.167
2948,0.133,0.169
2949,0.136,0.134
2950,0.125,0.13
2951,0.139,0.143
2952,0.124,0.159
2953,0.16,0.178
2954,0.145,0.151
2955,0.136,0.142
2956,0.131,0.137
2957,0.122,0.139
2958,0.137,0.141
2959,0.115,0.131
2960,0.141,0.165
2961,0.127,0.134
2962,0.142,0.155
2963,0.139,0.169
2964,0.132,0.15
2965,0.15,0.177
2966,0.158,0.164
2967,0.126,0.15
2968,0.17,0.19
2969,0.14,0.146
2970,0.118,0.16
2971,0.137,0.154
2972,0.143,0.156
2973,0.124,0.149
2974,0.134,0.155
2975,0.16,0.146
2976,0.138,0.152
2977,0.129,0.135
2978,0.129,0.126
2979,0.127,0.138
2980,0.148,0.144
2981,0.131,0.16
2982,0.143,0.144
2983,0.12,0.124
2984,0.146,0.153
2985,0.137,0.162
2986,0.129,0.137
2987,0.14,0.139
2988,0.128,0.146
2989,0.146,0.144
2990,0.136,0.167
2991,0.115,0.135
2992,0.161,0.155
2993,0.142,0.155
2994,0.148,0.143
2995,0.125,0.129
2996,0.127,0.134
2997,0.128,0.153
2998,0.136,0.15
2999,0.131,0.147
3000,0.124,0.134
3001,0.121,0.135
3002,0.144,0.15
3003,0.138,0.14
3004,0.12,0.13
3005,0.114,0.132
3006,0.153,0.149
3007,0.141,0.14
3008,0.137,0.148
3009,0.138,0.169
3010,0.151,0.168
3011,0.122,0.137
3012,0.129,0.133
3013,0.162,0.169
3014,0.162,0.188
3015,0.156,0.156
3016,0.121,0.13
3017,0.15,0.163
3018,0.132,0.159
3019,0.153,0.143
3020,0.14,0.134
3021,0.122,0.134
3022,0.13,0.147
3023,0.165,0.155
3024,0.138,0.154
3025,0.13,0.151
3026,0.159,0.163
3027,0.143,0.156
3028,0.16,0.166
3029,0.141,0.149
3030,0.11,0.127
3031,0.129,0.142
3032,0.166,0.194
3033,0.138,0.154
3034,0.146,0.172
3035,0.117,0.138
3036,0.135,0.16
3037,0.139,0.154
3038,0.143,0.159
3039,0.154,0.154
3040,0.156,0.166
3041,0.151,0.154
3042,0.135,0.142
3043,0.132,0.145
3044,0.119,0.144
3045,0.138,0.147
3046,0.177,0.177
3047,0.154,0.163
3048,0.131,0.14
3049,0.128,0.132
3050,0.14,0.144
3051,0.114,0.133
3052,0.118,0.127
3053,0.129,0.129
3054,0.136,0.153
3055,0.128,0.133
3056,0.14,0.168
3057,0.146,0.161
3058,0.132,0.146
3059,0.135,0.147
3060,0.128,0.163
3061,0.12,0.139
3062,0.143,0.147
3063,0.143,0.136
3064,0.146,0.178
3065,0.143,0.143
3066,0.157,0.165
3067,0.128,0.137
3068,0.153,0.171
3069,0.13,0.139
3070,0.129,0.151
3071,0.163,0.156
3072,0.149,0.149
3073,0.166,0.158
3074,0.142,0.143
3075,0.137,0.148
3076,0.126,0.128
3077,0.158,0.16
3078,0.123,0.132
3079,0.159,0.17
3080,0.125,0.128
3081,0.116,0.143
3082,0.138,0.154
3083,0.147,0.168
3084,0.135,0.152
3085,0.129,0.148
3086,0.12,0.148
3087,0.135,0.144
3088,0.139,0.15
3089,0.147,0.151
3090,0.161,0.147
3091,0.139,0.155
3092,0.157,0.147
3093,0.125,0.14
3094,0.154,0.167
3095,0.123,0.144
3096,0.154,0.154
3097,0.166,0.19
3098,0.139,0.154
3099,0.134,0.142
3100,0.15,0.142
3101,0.159,0.173
3102,0.137,0.153
3103,0.12,0.133
3104,0.138,0.137
3105,0.144,0.161
3106,0.129,0.143
3107,0.157,0.154
3108,0.132,0.145
3109,0.178,0.207
3110,0.124,0.155
3111,0.129,0.127
3112,0.146,0.157
3113,0.127,0.132
3114,0.131,0.13
3115,0.121,0.124
3116,0.144,0.161
3117,0.116,0.119
3118,0.109,0.127
3119,0.122,0.122
3120,0.122,0.144
3121,0.117,0.131
3122,0.152,0.177
3123,0.145,0.171
3124,0.136,0.134
3125,0.142,0.151
3126,0.134,0.144
3127,0.137,0.143
3128,0.138,0.131
3129,0.113,0.13
3130,0.131,0.149
3131,0.145,0.159
3132,0.133,0.153
3133,0.125,0.122
3134,0.153,0.165
3135,0.146,0.157
3136,0.156,0.172
3137,0.117,0.135
3138,0.134,0.134
3139,0.155,0.162
3140,0.127,0.129
3141,0.117,0.152
3142,0.137,0.135
3143,0.15,0.16
3144,0.126,0.132
3145,0.154,0.177
3146,0.13,0.143
3147,0.149,0.156
3148,0.121,0.157
3149,0.131,0.143
3150,0.137,0.156
3151,0.137,0.153
3152,0.135,0.148
3153,0.132,0.134
3154,0.168,0.182
3155,0.128,0.14
3156,0.147,0.143
3157,0.119,0.136
3158,0.133,0.147
3159,0.134,0.151
3160,0.153,0.178
3161,0.133,0.141
3162,0.132,0.164
3163,0.133,0.137
3164,0.114,0.129
3165,0.122,0.129
3166,0.157,0.176
3167,0.105,0.132
3168,0.108,0.135
3169,0.142,0.158
3170,0.12,0.129
3171,0.174,0.164
3172,0.135,0.154
3173,0.146,0.164
3174,0.154,0.158
3175,0.145,0.157
3176,0.155,0.168
3177,0.146,0.15
3178,0.139,0.149
3179,0.13,0.14
3180,0.129,0.152
3181,0.137,0.143
3182,0.123,0.156
3183,0.139,0.139
3184,0.137,0.172
3185,0.148,0.161
3186,0.127,0.132
3187,0.14,0.146
3188,0.116,0.136
3189,0.137,0.14
3190,0.113,0.125
3191,0.158,0.17
3192,0.144,0.14
3193,0.149,0.17
3194,0.143,0.153
3195,0.134,0.149
3196,0.142,0.143
3197,0.151,0.177
3198,0.119,0.142
3199,0.147,0.153
3200,0.125,0.131
3201,0.124,0.147
3202,0.134,0.162
3203,0.118,0.156
3204,0.123,0.127
3205,0.149,0.159
3206,0.166,0.178
3207,0.136,0.144
3208,0.145,0.154
3209,0.128,0.129
3210,0.133,0.138
3211,0.145,0.147
3212,0.143,0.171
3213,0.127,0.13
3214,0.144,0.143
3215,0.145,0.158
3216,0.136,0.122
3217,0.126,0.143
3218,0.14,0.146
3219,0.14,0.152
3220,0.112,0.126
3221,0.124,0.138
3222,0.132,0.153
3223,0.13,0.147
3224,0.124,0.148
3225,0.129,0.15
3226,0.137,0.145
3227,0.13,0.138
3228,0.127,0.155
3229,0.148,0.154
3230,0.125,0.134
3231,0.134,0.155
3232,0.148,0.166
3233,0.132,0.148
3234,0.147,0.156
3235,0.116,0.131
3236,0.129,0.147
3237,0.16,0.172
3238,0.128,0.145
3239,0.151,0.158
3240,0.128,0.135
3241,0.122,0.125
3242,0.121,0.128
3243,0.132,0.124
3244,0.139,0.142
3245,0.148,0.151
3246,0.136,0.162
3247,0.147,0.146
3248,0.124,0.141
3249,0.129,0.135
3250,0.139,0.149
3251,0.145,0.187
3252,0.125,0.129
3253,0.115,0.141
3254,0.148,0.153
3255,0.13,0.136
3256,0.117,0.117
3257,0.116,0.144
3258,0.13,0.169
3259,0.127,0.137
3260,0.137,0.146
3261,0.128,0.129
3262,0.129,0.157
3263,0.126,0.126
3264,0.15,0.161
3265,0.141,0.132
3266,0.156,0.168
3267,0.131,0.143
3268,0.122,0.126
3269,0.148,0.165
3270,0.135,0.154
3271,0.141,0.172
3272,0.113,0.119
3273,0.144,0.16
3274,0.135,0.156
3275,0.145,0.17
3276,0.122,0.126
3277,0.159,0.166
3278,0.146,0.165
3279,0.127,0.145
3280,0.14,0.143
3281,0.135,0.134
3282,0.123,0.158
3283,0.153,0.152
3284,0.135,0.155
3285,0.132,0.148
3286,0.119,0.134
3287,0.123,0.137
3288,0.128,0.151
3289,0.127,0.139
3290,0.152,0.173
3291,0.14,0.153
3292,0.133,0.156
3293,0.141,0.141
3294,0.12,0.121
3295,0.123,0.134
3296,0.135,0.14
3297,0.14,0.153
3298,0.158,0.151
3299,0.15,0.184
3300,0.145,0.145
3301,0.189,0.214
3302,0.122,0.131
3303,0.137,0.133
3304,0.141,0.166
3305,0.131,0.128
3306,0.119,0.128
3307,0.137,0.15
3308,0.154,0.168
3309,0.131,0.155
3310,0.132,0.141
3311,0.141,0.177
3312,0.135,0.144
3313,0.146,0.162
3314,0.13,0.142
3315,0.128,0.135
3316,0.131,0.128
3317,0.148,0.155
3318,0.133,0.142
3319,0.143,0.135
3320,0.162,0.173
3321,0.163,0.172
3322,0.118,0.122
3323,0.149,0.152
3324,0.15,0.162
3325,0.121,0.124
3326,0.122,0.131
3327,0.129,0.137
3328,0.131,0.135
3329,0.123,0.144
3330,0.132,0.161
3331,0.142,0.14
3332,0.123,0.131
3333,0.138,0.152
3334,0.127,0.127
3335,0.11,0.115
3336,0.16,0.158
3337,0.133,0.132
3338,0.119,0.134
3339,0.151,0.157
3340,0.139,0.171
3341,0.158,0.181
3342,0.152,0.169
3343,0.156,0.176
3344,0.146,0.158
3345,0.162,0.171
3346,0.14,0.135
3347,0.143,0.151
3348,0.137,0.154
3349,0.127,0.151
3350,0.145,0.144
3351,0.138,0.15
3352,0.136,0.147
3353,0.131,0.132
3354,0.132,0.148
3355,0.13,0.121
3356,0.13,0.13
3357,0.121,0.128
3358,0.171,0.166
3359,0.142,0.167
3360,0.14,0.144
3361,0.154,0.173
3362,0.142,0.151
3363,0.128,0.147
3364,0.164,0.169
3365,0.133,0.141
3366,0.128,0.143
3367,0.187,0.202
3368,0.147,0.157
3369,0.125,0.154
3370,0.129,0.148
3371,0.131,0.133
3372,0.164,0.154
3373,0.143,0.139
3374,0.123,0.139
3375,0.145,0.175
3376,0.143,0.151
3377,0.132,0.134
3378,0.14,0.145
3379,0.138,0.155
3380,0.126,0.137
3381,0.146,0.138
3382,0.16,0.182
3383,0.177,0.187
3384,0.145,0.167
3385,0.151,0.152
3386,0.176,0.156
3387,0.13,0.135
3388,0.151,0.16
3389,0.128,0.142
3390,0.141,0.152
3391,0.133,0.142
3392,0.147,0.155
3393,0.135,0.143
3394,0.114,0.146
3395,0.119,0.131
3396,0.16,0.149
3397,0.133,0.147
3398,0.141,0.171
3399,0.126,0.139
3400,0.136,0.142
3401,0.136,0.144
3402,0.107,0.124
3403,0.134,0.123
3404,0.138,0.136
3405,0.122,0.13
3406,0.121,0.136
3407,0.159,0.164
3408,0.144,0.149
3409,0.103,0.113
3410,0.153,0.155
3411,0.155,0.171
3412,0.166,0.15
3413,0.146,0.147
3414,0.126,0.152
3415,0.155,0.158
3416,0.146,0.162
3417,0.134,0.157
3418,0.125,0.13
3419,0.16,0.175
3420,0.132,0.149
3421,0.141,0.131
3422,0.137,0.142
3423,0.141,0.14
3424,0.134,0.14
3425,0.128,0.164
3426,0.147,0.148
3427,0.168,0.154
3428,0.142,0.17
3429,0.145,0.119
3430,0.142,0.145
3431,0.127,0.135
3432,0.138,0.136
3433,0.133,0.127
3434,0.133,0.135
3435,0.134,0.127
3436,0.138,0.136
3437,0.143,0.157
3438,0.124,0.154
3439,0.128,0.141
3440,0.131,0.148
3441,0.117,0.128
3442,0.128,0.135
3443,0.15,0.179
3444,0.116,0.139
3445,0.154,0.175
3446,0.136,0.144
3447,0.132,0.151
3448,0.122,0.139
3449,0.152,0.149
3450,0.132,0.149
3451,0.135,0.16
3452,0.155,0.173
3453,0.13,0.131
3454,0.152,0.17
3455,0.114,0.136
3456,0.117,0.134
3457,0.155,0.171
3458,0.145,0.151
3459,0.133,0.147
3460,0.133,0.141
3461,0.121,0.136
3462,0.114,0.139
3463,0.142,0.144
3464,0.13,0.139
3465,0.126,0.128
3466,0.126,0.141
3467,0.133,0.164
3468,0.135,0.165
3469,0.141,0.145
3470,0.122,0.127
3471,0.143,0.152
3472,0.144,0.141
3473,0.132,0.149
3474,0.183,0.194
3475,0.153,0.15
3476,0.155,0.149
3477,0.155,0.171
3478,0.127,0.136
3479,0.14,0.166
3480,0.121,0.132
3481,0.137,0.153
3482,0.125,0.163
3483,0.121,0.139
3484,0.152,0.163
3485,0.161,0.162
3486,0.137,0.147
3487,0.133,0.133
3488,0.194,0.193
3489,0.149,0.162
3490,0.138,0.139
3491,0.132,0.129
3492,0.133,0.151
3493,0.13,0.143
3494,0.128,0.143
3495,0.124,0.141
3496,0.134,0.174
3497,0.135,0.131
3498,0.124,0.131
3499,0.141,0.143
3500,0.131,0.152
3501,0.162,0.184
3502,0.161,0.172
3503,0.126,0.151
3504,0.142,0.165
3505,0.148,0.159
3506,0.129,0.118
3507,0.159,0.153
3508,0.133,0.135
3509,0.134,0.14
3510,0.135,0.155
3511,0.135,0.148
3512,0.14,0.121
3513,0.125,0.118
3514,0.127,0.143
3515,0.12,0.146
3516,0.145,0.144
3517,0.123,0.152
3518,0.124,0.14
3519,0.136,0.136
3520,0.129,0.152
3521,0.133,0.142
3522,0.111,0.142
3523,0.143,0.141
3524,0.167,0.18
3525,0.124,0.148
3526,0.178,0.208
3527,0.144,0.136
3528,0.126,0.131
3529,0.153,0.15
3530,0.117,0.158
3531,0.109,0.117
3532,0.119,0.136
3533,0.128,0.146
3534,0.119,0.147
3535,0.15,0.155
3536,0.111,0.128
3537,0.131,0.132
3538,0.125,0.138
3539,0.147,0.16
3540,0.133,0.146
3541,0.137,0.159
3542,0.143,0.144
3543,0.138,0.155
3544,0.148,0.157
3545,0.128,0.136
3546,0.154,0.165
3547,0.119,0.132
3548,0.128,0.125
3549,0.137,0.151
3550,0.16,0.172
3551,0.112,0.106
3552,0.135,0.162
3553,0.133,0.146
3554,0.152,0.175
3555,0.145,0.164
3556,0.134,0.151
3557,0.135,0.144
3558,0.143,0.156
3559,0.128,0.152
3560,0.13,0.143
3561,0.148,0.148
3562,0.151,0.167
3563,0.143,0.158
3564,0.162,0.172
3565,0.141,0.179
3566,0.159,0.166
3567,0.135,0.136
3568,0.155,0.141
3569,0.169,0.179
3570,0.138,0.148
3571,0.131,0.143
3572,0.134,0.162
3573,0.124,0.14
3574,0.133,0.14
3575,0.127,0.139
3576,0.144,0.15
3577,0.135,0.158
3578,0.121,0.128
3579,0.171,0.178
3580,0.131,0.151
3581,0.14,0.159
3582,0.131,0.136
3583,0.124,0.144
3584,0.146,0.142
3585,0.135,0.141
3586,0.119,0.135
3587,0.146,0.161
3588,0.138,0.161
3589,0.143,0.141
3590,0.144,0.172
3591,0.155,0.153
3592,0.124,0.131
3593,0.131,0.143
3594,0.147,0.171
3595,0.128,0.15
3596,0.148,0.149
3597,0.141,0.158
3598,0.122,0.131
3599,0.158,0.156
3600,0.133,0.144
3601,0.125,0.116
3602,0.131,0.147
3603,0.15,0.169
3604,0.122,0.144
3605,0.143,0.144
3606,0.146,0.166
3607,0.144,0.147
3608,0.146,0.147
3609,0.122,0.125
3610,0.128,0.161
3611,0.131,0.14
3612,0.136,0.148
3613,0.154,0.155
3614,0.148,0.151
3615,0.159,0.195
3616,0.132,0.142
3617,0.142,0.165
3618,0.125,0.144
3619,0.149,0.166
3620,0.118,0.123
3621,0.142,0.153
3622,0.118,0.144
3623,0.137,0.149
3624,0.145,0.156
3625,0.131,0.129
3626,0.133,0.162
3627,0.134,0.155
3628,0.128,0.143
3629,0.147,0.14
3630,0.158,0.176
3631,0.108,0.134
3632,0.127,0.125
3633,0.152,0.161
3634,0.154,0.149
3635,0.157,0.16
3636,0.113,0.142
3637,0.134,0.153
3638,0.123,0.141
3639,0.165,0.195
3640,0.15,0.154
3641,0.135,0.137
3642,0.151,0.159
3643,0.138,0.145
3644,0.145,0.145
3645,0.135,0.145
3646,0.124,0.138
3647,0.134,0.155
3648,0.141,0.144
3649,0.134,0.152
3650,0.157,0.158
3651,0.156,0.154
3652,0.134,0.156
3653,0.121,0.138
3654,0.127,0.131
3655,0.124,0.155
3656,0.142,0.144
3657,0.161,0.182
3658,0.171,0.189
3659,0.137,0.174
3660,0.133,0.146
3661,0.139,0.158
3662,0.129,0.125
3663,0.15,0.151
3664,0.121,0.124
3665,0.124,0.152
3666,0.135,0.146
3667,0.149,0.17
3668,0.135,0.137
3669,0.135,0.153
3670,0.141,0.169
3671,0.13,0.144
3672,0.123,0.135
3673,0.135,0.149
3674,0.143,0.154
3675,0.133,0.154
3676,0.126,0.136
3677,0.141,0.177
3678,0.147,0.15
3679,0.153,0.156
3680,0.127,0.133
3681,0.137,0.146
3682,0.153,0.175
3683,0.146,0.152
3684,0.163,0.168
3685,0.127,0.136
3686,0.154,0.165
3687,0.134,0.138
3688,0.122,0.148
3689,0.144,0.145
3690,0.121,0.136
3691,0.143,0.151
3692,0.126,0.142
3693,0.145,0.152
3694,0.128,0.135
3695,0.161,0.157
3696,0.12,0.128
3697,0.117,0.131
3698,0.123,0.138
3699,0.139,0.17
3700,0.138,0.155
3701,0.128,0.141
3702,0.133,0.128
3703,0.119,0.123
3704,0.137,0.153
3705,0.161,0.15
3706,0.147,0.163
3707,0.146,0.147
3708,0.124,0.14
3709,0.139,0.152
3710,0.135,0.176
3711,0.114,0.132
3712,0.121,0.137
3713,0.149,0.168
3714,0.148,0.171
3715,0.144,0.136
3716,0.128,0.155
3717,0.14,0.153
3718,0.135,0.149
3719,0.129,0.136
3720,0.149,0.163
3721,0.13,0.142
3722,0.15,0.154
3723,0.128,0.132
3724,0.153,0.135
3725,0.13,0.14
3726,0.116,0.131
3727,0.161,0.171
3728,0.131,0.137
3729,0.155,0.175
3730,0.123,0.128
3731,0.151,0.157
3732,0.143,0.144
3733,0.111,0.139
3734,0.153,0.177
3735,0.123,0.143
3736,0.137,0.14
3737,0.125,0.13
3738,0.143,0.139
3739,0.129,0.149
3740,0.17,0.19
3741,0.149,0.176
3742,0.117,0.134
3743,0.128,0.146
3744,0.125,0.14
3745,0.11,0.119
3746,0.133,0.135
3747,0.149,0.156
3748,0.142,0.145
3749,0.152,0.181
3750,0.122,0.127
3751,0.146,0.165
3752,0.121,0.136
3753,0.13,0.144
3754,0.122,0.141
3755,0.119,0.155
3756,0.133,0.151
3757,0.124,0.132
3758,0.146,0.172
3759,0.126,0.145
3760,0.142,0.133
3761,0.122,0.131
3762,0.127,0.137
3763,0.117,0.131
3764,0.18,0.183
3765,0.143,0.17
3766,0.146,0.165
3767,0.14,0.157
3768,0.143,0.141
3769,0.161,0.182
3770,0.115,0.142
3771,0.159,0.174
3772,0.14,0.154
3773,0.149,0.149
3774,0.13,0.136
3775,0.125,0.13
3776,0.119,0.119
3777,0.124,0.149
3778,0.14,0.165
3779,0.128,0.134
3780,0.142,0.136
3781,0.12,0.132
3782,0.128,0.132
3783,0.137,0.142
3784,0.123,0.133
3785,0.139,0.137
3786,0.125,0.121
3787,0.156,0.16
3788,0.124,0.149
3789,0.139,0.133
3790,0.135,0.151
3791,0.146,0.16
3792,0.155,0.176
3793,0.15,0.167
3794,0.129,0.137
3795,0.112,0.129
3796,0.137,0.14
3797,0.136,0.165
3798,0.119,0.142
3799,0.138,0.138
3800,0.138,0.147
3801,0.12,0.137
3802,0.127,0.145
3803,0.116,0.145
3804,0.141,0.158
3805,0.163,0.156
3806,0.131,0.147
3807,0.154,0.155
3808,0.14,0.153
3809,0.111,0.13
3810,0.126,0.142
3811,0.149,0.162
3812,0.137,0.155
3813,0.133,0.143
3814,0.142,0.134
3815,0.131,0.16
3816,0.138,0.16
3817,0.116,0.145
3818,0.145,0.149
3819,0.14,0.146
3820,0.121,0.137
3821,0.127,0.129
3822,0.132,0.143
3823,0.123,0.13
3824,0.142,0.144
3825,0.123,0.138
3826,0.125,0.137
3827,0.135,0.153
3828,0.135,0.161
3829,0.127,0.136
3830,0.166,0.187
3831,0.119,0.131
3832,0.168,0.166
3833,0.123,0.124
3834,0.146,0.171
3835,0.12,0.125
3836,0.12,0.141
3837,0.123,0.143
3838,0.118,0.142
3839,0.139,0.162
3840,0.134,0.147
3841,0.133,0.14
3842,0.124,0.146
3843,0.134,0.152
3844,0.131,0.121
3845,0.163,0.209
3846,0.129,0.148
3847,0.12,0.142
3848,0.157,0.161
3849,0.139,0.159
3850,0.124,0.139
3851,0.132,0.146
3852,0.15,0.168
3853,0.153,0.17
3854,0.124,0.14
3855,0.111,0.117
3856,0.128,0.131
3857,0.137,0.14
3858,0.12,0.137
3859,0.129,0.135
3860,0.138,0.168
3861,0.128,0.146
3862,0.126,0.145
3863,0.137,0.141
3864,0.161,0.169
3865,0.119,0.123
3866,0.135,0.135
3867,0.135,0.156
3868,0.131,0.139
3869,0.138,0.138
3870,0.146,0.144
3871,0.134,0.16
3872,0.138,0.153
3873,0.118,0.119
3874,0.143,0.149
3875,0.14,0.131
3876,0.136,0.146
3877,0.129,0.144
3878,0.137,0.151
3879,0.14,0.144
3880,0.148,0.164
3881,0.156,0.2
3882,0.148,0.155
3883,0.132,0.139
3884,0.134,0.151
3885,0.147,0.166
3886,0.162,0.156
3887,0.154,0.162
3888,0.124,0.145
3889,0.12,0.132
3890,0.167,0.167
3891,0.17,0.171
3892,0.152,0.17
3893,0.124,0.128
3894,0.147,0.17
3895,0.117,0.134
3896,0.148,0.164
3897,0.133,0.138
3898,0.134,0.148
3899,0.133,0.134
3900,0.116,0.129
3901,0.136,0.157
