Epoch,Train Error,Test Error
2631,0.031,0.059
2632,0.044,0.072
2633,0.046,0.065
2634,0.041,0.051
2635,0.039,0.054
2636,0.035,0.056
2637,0.042,0.062
2638,0.041,0.056
2639,0.043,0.05
2640,0.038,0.056
2641,0.043,0.063
2642,0.044,0.067
2643,0.034,0.055
2644,0.038,0.054
2645,0.041,0.059
2646,0.033,0.053
2647,0.039,0.064
2648,0.043,0.063
2649,0.038,0.06
2650,0.04,0.058
2651,0.043,0.069
2652,0.037,0.065
2653,0.046,0.054
2654,0.038,0.066
2655,0.034,0.051
2656,0.036,0.051
2657,0.031,0.062
2658,0.034,0.058
2659,0.035,0.052
2660,0.041,0.054
2661,0.037,0.059
2662,0.045,0.055
2663,0.039,0.053
2664,0.044,0.062
2665,0.037,0.059
2666,0.038,0.057
2667,0.038,0.062
2668,0.04,0.058
2669,0.038,0.055
2670,0.038,0.065
2671,0.035,0.063
2672,0.044,0.061
2673,0.038,0.06
2674,0.041,0.063
2675,0.039,0.068
2676,0.034,0.048
2677,0.039,0.064
2678,0.034,0.057
2679,0.037,0.056
2680,0.045,0.065
2681,0.035,0.047
2682,0.042,0.064
2683,0.04,0.053
2684,0.039,0.055
2685,0.038,0.066
2686,0.039,0.05
2687,0.036,0.056
2688,0.038,0.06
2689,0.039,0.061
2690,0.034,0.064
2691,0.036,0.066
2692,0.048,0.066
2693,0.039,0.058
2694,0.043,0.072
2695,0.032,0.059
2696,0.048,0.057
2697,0.044,0.063
2698,0.035,0.06
2699,0.038,0.055
2700,0.04,0.069
2701,0.036,0.066
2702,0.039,0.064
2703,0.035,0.056
2704,0.043,0.067
2705,0.033,0.058
2706,0.034,0.064
2707,0.042,0.068
2708,0.042,0.052
2709,0.033,0.06
2710,0.038,0.059
2711,0.047,0.064
2712,0.041,0.06
2713,0.045,0.066
2714,0.043,0.052
2715,0.036,0.057
2716,0.041,0.064
2717,0.032,0.059
2718,0.044,0.066
2719,0.036,0.058
2720,0.048,0.063
2721,0.04,0.066
2722,0.039,0.068
2723,0.039,0.069
2724,0.042,0.065
2725,0.039,0.056
2726,0.046,0.057
2727,0.038,0.051
2728,0.033,0.057
2729,0.034,0.059
2730,0.045,0.068
2731,0.04,0.053
2732,0.045,0.056
2733,0.037,0.066
2734,0.036,0.052
2735,0.038,0.058
2736,0.031,0.063
2737,0.04,0.059
2738,0.046,0.072
2739,0.044,0.054
2740,0.041,0.064
2741,0.046,0.057
2742,0.038,0.064
2743,0.036,0.05
2744,0.039,0.063
2745,0.038,0.056
2746,0.04,0.067
2747,0.036,0.058
2748,0.037,0.062
2749,0.04,0.053
2750,0.037,0.056
2751,0.042,0.069
2752,0.042,0.064
2753,0.034,0.058
2754,0.038,0.052
2755,0.037,0.062
2756,0.036,0.054
2757,0.04,0.051
2758,0.034,0.047
2759,0.04,0.063
2760,0.035,0.051
2761,0.036,0.062
2762,0.039,0.052
2763,0.039,0.063
2764,0.043,0.06
2765,0.041,0.062
2766,0.044,0.067
2767,0.034,0.062
2768,0.036,0.067
2769,0.033,0.049
2770,0.037,0.057
2771,0.035,0.044
2772,0.042,0.068
2773,0.039,0.054
2774,0.041,0.068
2775,0.044,0.058
2776,0.039,0.05
2777,0.044,0.062
2778,0.035,0.055
2779,0.038,0.059
2780,0.037,0.064
2781,0.043,0.062
2782,0.034,0.057
2783,0.04,0.063
2784,0.038,0.064
2785,0.042,0.054
2786,0.041,0.064
2787,0.039,0.048
2788,0.036,0.062
2789,0.033,0.052
2790,0.028,0.043
2791,0.045,0.069
2792,0.034,0.06
2793,0.048,0.069
2794,0.041,0.061
2795,0.041,0.058
2796,0.049,0.058
2797,0.043,0.07
2798,0.035,0.069
2799,0.038,0.051
2800,0.036,0.057
2801,0.044,0.069
2802,0.044,0.044
2803,0.039,0.065
2804,0.04,0.063
2805,0.043,0.061
2806,0.037,0.064
2807,0.037,0.057
2808,0.042,0.065
2809,0.039,0.055
2810,0.045,0.059
2811,0.044,0.061
2812,0.044,0.064
2813,0.041,0.049
2814,0.046,0.064
2815,0.042,0.062
2816,0.044,0.061
2817,0.036,0.069
2818,0.042,0.058
2819,0.043,0.063
2820,0.035,0.055
2821,0.033,0.056
2822,0.048,0.059
2823,0.029,0.055
2824,0.045,0.061
2825,0.033,0.051
2826,0.033,0.056
2827,0.032,0.064
2828,0.038,0.055
2829,0.039,0.072
2830,0.043,0.067
2831,0.047,0.056
2832,0.038,0.07
2833,0.051,0.066
2834,0.041,0.053
2835,0.038,0.058
2836,0.034,0.06
2837,0.04,0.053
2838,0.033,0.054
2839,0.04,0.064
2840,0.042,0.066
2841,0.037,0.06
2842,0.041,0.068
2843,0.035,0.062
2844,0.056,0.088
2845,0.043,0.062
2846,0.037,0.049
2847,0.039,0.066
2848,0.04,0.06
2849,0.039,0.063
2850,0.038,0.062
2851,0.044,0.055
2852,0.046,0.065
2853,0.03,0.055
2854,0.037,0.051
2855,0.035,0.057
2856,0.049,0.055
2857,0.036,0.06
2858,0.039,0.054
2859,0.04,0.06
2860,0.045,0.077
2861,0.048,0.073
2862,0.041,0.064
2863,0.04,0.056
2864,0.029,0.059
2865,0.035,0.052
2866,0.042,0.072
2867,0.042,0.063
2868,0.041,0.06
2869,0.044,0.066
2870,0.04,0.065
2871,0.036,0.067
2872,0.049,0.065
2873,0.04,0.057
2874,0.041,0.054
2875,0.039,0.06
2876,0.049,0.059
2877,0.039,0.052
2878,0.031,0.054
2879,0.04,0.053
2880,0.041,0.05
2881,0.034,0.053
2882,0.034,0.058
2883,0.033,0.053
2884,0.038,0.066
2885,0.038,0.053
2886,0.041,0.07
2887,0.056,0.069
2888,0.041,0.06
2889,0.042,0.057
2890,0.034,0.063
2891,0.037,0.057
2892,0.031,0.052
2893,0.035,0.062
2894,0.044,0.07
2895,0.046,0.068
2896,0.043,0.064
2897,0.035,0.053
2898,0.037,0.062
2899,0.033,0.054
2900,0.034,0.062
2901,0.036,0.058
2902,0.038,0.059
2903,0.046,0.066
2904,0.04,0.056
2905,0.038,0.061
2906,0.046,0.074
2907,0.036,0.053
2908,0.039,0.06
2909,0.041,0.061
2910,0.037,0.057
2911,0.041,0.051
2912,0.037,0.061
2913,0.037,0.06
2914,0.036,0.061
2915,0.044,0.057
2916,0.041,0.061
2917,0.032,0.048
2918,0.037,0.048
2919,0.043,0.056
2920,0.039,0.06
2921,0.036,0.061
2922,0.037,0.048
2923,0.035,0.062
2924,0.035,0.054
2925,0.042,0.066
2926,0.037,0.074
2927,0.043,0.058
2928,0.032,0.059
2929,0.045,0.056
2930,0.035,0.06
2931,0.03,0.055
2932,0.045,0.074
2933,0.044,0.054
2934,0.044,0.058
2935,0.043,0.054
2936,0.045,0.077
2937,0.046,0.058
2938,0.041,0.065
2939,0.036,0.059
2940,0.038,0.062
2941,0.035,0.053
2942,0.042,0.063
2943,0.035,0.066
2944,0.037,0.056
2945,0.041,0.047
2946,0.037,0.052
2947,0.039,0.075
2948,0.038,0.049
2949,0.036,0.067
2950,0.045,0.06
2951,0.035,0.045
2952,0.045,0.063
2953,0.034,0.052
2954,0.043,0.059
2955,0.042,0.056
2956,0.034,0.065
2957,0.04,0.062
2958,0.037,0.06
2959,0.032,0.058
2960,0.041,0.063
2961,0.028,0.065
2962,0.039,0.057
2963,0.037,0.052
2964,0.039,0.056
2965,0.035,0.059
2966,0.029,0.059
2967,0.037,0.061
2968,0.035,0.057
2969,0.04,0.054
2970,0.039,0.065
2971,0.041,0.056
2972,0.048,0.061
2973,0.052,0.063
2974,0.037,0.065
2975,0.044,0.057
2976,0.044,0.05
2977,0.042,0.07
2978,0.051,0.069
2979,0.033,0.06
2980,0.033,0.054
2981,0.034,0.054
2982,0.043,0.062
2983,0.042,0.053
2984,0.04,0.062
2985,0.039,0.065
2986,0.046,0.058
2987,0.039,0.053
2988,0.04,0.057
2989,0.041,0.056
2990,0.045,0.062
2991,0.038,0.058
2992,0.031,0.063
2993,0.046,0.067
2994,0.043,0.065
2995,0.035,0.058
2996,0.038,0.053
2997,0.041,0.051
2998,0.032,0.046
2999,0.036,0.057
3000,0.051,0.055
3001,0.031,0.055
3002,0.04,0.055
3003,0.041,0.063
3004,0.036,0.058
3005,0.036,0.062
3006,0.032,0.054
3007,0.035,0.062
3008,0.043,0.063
3009,0.034,0.066
3010,0.036,0.062
3011,0.033,0.057
3012,0.04,0.068
3013,0.035,0.062
3014,0.035,0.055
3015,0.036,0.063
3016,0.033,0.064
3017,0.036,0.05
3018,0.038,0.048
3019,0.039,0.058
3020,0.039,0.055
3021,0.053,0.067
3022,0.044,0.05
3023,0.041,0.053
3024,0.039,0.061
3025,0.032,0.059
3026,0.039,0.061
3027,0.037,0.052
3028,0.034,0.053
3029,0.049,0.071
3030,0.045,0.063
3031,0.04,0.06
3032,0.041,0.06
3033,0.041,0.045
3034,0.042,0.06
3035,0.037,0.052
3036,0.043,0.068
3037,0.039,0.048
3038,0.045,0.06
3039,0.039,0.064
3040,0.035,0.059
3041,0.042,0.067
3042,0.032,0.059
3043,0.043,0.066
3044,0.032,0.048
3045,0.032,0.055
3046,0.037,0.048
3047,0.039,0.066
3048,0.042,0.05
3049,0.03,0.067
3050,0.036,0.052
3051,0.039,0.05
3052,0.047,0.059
3053,0.043,0.05
3054,0.03,0.063
3055,0.039,0.064
3056,0.04,0.068
3057,0.042,0.055
3058,0.032,0.063
3059,0.042,0.057
3060,0.045,0.063
3061,0.033,0.055
3062,0.04,0.061
3063,0.032,0.057
3064,0.037,0.049
3065,0.049,0.072
3066,0.033,0.064
3067,0.039,0.049
3068,0.034,0.049
3069,0.038,0.056
3070,0.034,0.057
3071,0.032,0.056
3072,0.035,0.044
3073,0.046,0.062
3074,0.038,0.068
3075,0.036,0.056
3076,0.036,0.063
3077,0.043,0.071
3078,0.044,0.059
3079,0.044,0.054
3080,0.044,0.064
3081,0.036,0.058
3082,0.039,0.064
3083,0.045,0.066
3084,0.042,0.051
3085,0.035,0.062
3086,0.04,0.058
3087,0.042,0.059
3088,0.042,0.058
3089,0.035,0.06
3090,0.035,0.063
3091,0.04,0.058
3092,0.038,0.07
3093,0.04,0.061
3094,0.042,0.066
3095,0.037,0.057
3096,0.037,0.069
3097,0.04,0.079
3098,0.037,0.059
3099,0.045,0.066
3100,0.028,0.072
3101,0.044,0.063
3102,0.036,0.056
3103,0.039,0.06
3104,0.04,0.064
3105,0.04,0.047
3106,0.033,0.064
3107,0.042,0.06
3108,0.041,0.052
3109,0.047,0.061
3110,0.041,0.056
3111,0.043,0.076
3112,0.034,0.056
3113,0.037,0.062
3114,0.037,0.064
3115,0.033,0.056
3116,0.037,0.057
3117,0.035,0.073
3118,0.034,0.055
3119,0.042,0.053
3120,0.042,0.07
3121,0.046,0.067
3122,0.046,0.07
3123,0.035,0.059
3124,0.037,0.06
3125,0.033,0.053
3126,0.04,0.069
3127,0.035,0.063
3128,0.033,0.06
3129,0.04,0.059
3130,0.043,0.057
3131,0.034,0.052
3132,0.037,0.061
3133,0.033,0.058
3134,0.04,0.056
3135,0.033,0.057
3136,0.046,0.07
3137,0.035,0.055
3138,0.047,0.067
3139,0.034,0.059
3140,0.044,0.055
3141,0.034,0.067
3142,0.04,0.055
3143,0.031,0.062
3144,0.037,0.065
3145,0.043,0.064
3146,0.038,0.065
3147,0.037,0.066
3148,0.036,0.051
3149,0.038,0.066
3150,0.036,0.061
3151,0.04,0.063
3152,0.048,0.067
3153,0.043,0.062
3154,0.046,0.061
3155,0.035,0.062
3156,0.037,0.062
3157,0.041,0.066
3158,0.035,0.048
3159,0.039,0.061
3160,0.04,0.063
3161,0.035,0.042
3162,0.043,0.071
3163,0.046,0.061
3164,0.041,0.064
3165,0.04,0.062
3166,0.036,0.062
3167,0.04,0.058
3168,0.033,0.052
3169,0.035,0.069
3170,0.046,0.062
3171,0.044,0.063
3172,0.035,0.063
3173,0.036,0.056
3174,0.039,0.064
3175,0.04,0.063
3176,0.038,0.071
3177,0.036,0.067
3178,0.037,0.059
3179,0.04,0.066
3180,0.044,0.049
3181,0.045,0.06
3182,0.036,0.059
3183,0.04,0.057
3184,0.04,0.06
3185,0.039,0.057
3186,0.037,0.053
3187,0.031,0.049
3188,0.044,0.064
3189,0.044,0.051
3190,0.038,0.052
3191,0.046,0.059
3192,0.036,0.062
3193,0.038,0.059
3194,0.042,0.058
3195,0.041,0.056
3196,0.034,0.063
3197,0.034,0.048
3198,0.045,0.049
3199,0.04,0.059
3200,0.044,0.063
3201,0.029,0.05
3202,0.044,0.063
3203,0.041,0.062
3204,0.034,0.055
3205,0.034,0.058
3206,0.041,0.062
3207,0.038,0.057
3208,0.038,0.056
3209,0.043,0.058
3210,0.035,0.061
3211,0.043,0.061
3212,0.048,0.061
3213,0.04,0.056
3214,0.037,0.05
3215,0.037,0.045
3216,0.041,0.066
3217,0.039,0.066
3218,0.038,0.046
3219,0.045,0.06
3220,0.037,0.05
3221,0.034,0.063
3222,0.046,0.067
3223,0.051,0.076
3224,0.033,0.061
3225,0.043,0.054
3226,0.037,0.074
3227,0.034,0.061
3228,0.044,0.065
3229,0.036,0.049
3230,0.043,0.069
3231,0.039,0.054
3232,0.043,0.072
3233,0.033,0.052
3234,0.045,0.059
3235,0.04,0.052
3236,0.038,0.059
3237,0.035,0.055
3238,0.036,0.052
3239,0.04,0.067
3240,0.04,0.058
3241,0.037,0.071
3242,0.042,0.074
3243,0.042,0.062
3244,0.046,0.061
3245,0.044,0.074
3246,0.042,0.057
3247,0.041,0.061
3248,0.037,0.064
3249,0.047,0.05
3250,0.033,0.057
3251,0.041,0.049
3252,0.035,0.055
3253,0.037,0.061
3254,0.039,0.052
3255,0.038,0.057
3256,0.037,0.074
3257,0.044,0.056
3258,0.04,0.06
3259,0.035,0.058
3260,0.04,0.055
3261,0.04,0.067
3262,0.036,0.056
3263,0.036,0.054
3264,0.041,0.072
3265,0.046,0.055
3266,0.038,0.077
3267,0.038,0.061
3268,0.037,0.062
3269,0.044,0.067
3270,0.038,0.053
3271,0.047,0.064
3272,0.041,0.054
3273,0.036,0.065
3274,0.042,0.059
3275,0.042,0.063
3276,0.039,0.065
3277,0.037,0.059
3278,0.047,0.06
3279,0.035,0.054
3280,0.032,0.055
3281,0.038,0.059
3282,0.031,0.053
3283,0.037,0.052
3284,0.043,0.064
3285,0.035,0.061
3286,0.037,0.055
3287,0.037,0.062
3288,0.04,0.057
3289,0.04,0.071
3290,0.041,0.071
3291,0.036,0.048
3292,0.044,0.063
3293,0.031,0.05
3294,0.037,0.065
3295,0.028,0.053
3296,0.041,0.049
3297,0.037,0.07
3298,0.046,0.052
3299,0.043,0.066
3300,0.036,0.059
3301,0.034,0.054
3302,0.042,0.061
3303,0.036,0.063
3304,0.036,0.053
3305,0.036,0.059
3306,0.032,0.039
3307,0.047,0.065
3308,0.046,0.073
3309,0.04,0.055
3310,0.036,0.07
3311,0.036,0.062
3312,0.037,0.055
3313,0.038,0.058
3314,0.041,0.057
3315,0.035,0.062
3316,0.045,0.067
3317,0.036,0.055
3318,0.035,0.064
3319,0.029,0.064
3320,0.036,0.062
3321,0.042,0.067
3322,0.039,0.055
3323,0.044,0.062
3324,0.038,0.065
3325,0.038,0.061
3326,0.041,0.07
3327,0.037,0.053
3328,0.055,0.075
3329,0.034,0.054
3330,0.043,0.062
3331,0.051,0.07
3332,0.038,0.064
3333,0.042,0.059
3334,0.03,0.06
3335,0.032,0.058
3336,0.044,0.069
3337,0.041,0.059
3338,0.039,0.062
3339,0.043,0.062
3340,0.041,0.061
3341,0.048,0.067
3342,0.035,0.063
3343,0.036,0.055
3344,0.037,0.062
3345,0.035,0.051
3346,0.037,0.058
3347,0.038,0.054
3348,0.048,0.062
3349,0.037,0.055
3350,0.035,0.051
3351,0.037,0.064
3352,0.05,0.064
3353,0.04,0.06
3354,0.035,0.058
3355,0.044,0.064
3356,0.036,0.058
3357,0.032,0.06
3358,0.04,0.055
3359,0.038,0.055
3360,0.047,0.054
3361,0.038,0.053
3362,0.033,0.05
3363,0.033,0.057
3364,0.039,0.056
3365,0.04,0.066
3366,0.039,0.056
3367,0.041,0.061
3368,0.035,0.057
3369,0.042,0.071
3370,0.04,0.052
3371,0.038,0.063
3372,0.044,0.056
3373,0.035,0.053
3374,0.032,0.057
3375,0.045,0.062
3376,0.039,0.057
3377,0.033,0.06
3378,0.033,0.059
3379,0.037,0.059
3380,0.041,0.054
3381,0.038,0.051
3382,0.042,0.071
3383,0.031,0.064
3384,0.037,0.044
3385,0.038,0.047
3386,0.031,0.053
3387,0.034,0.062
3388,0.041,0.058
3389,0.036,0.05
3390,0.044,0.055
3391,0.047,0.067
3392,0.042,0.063
3393,0.045,0.063
3394,0.033,0.06
3395,0.034,0.057
3396,0.038,0.054
3397,0.042,0.053
3398,0.042,0.053
3399,0.043,0.064
3400,0.042,0.071
3401,0.04,0.063
3402,0.038,0.057
3403,0.035,0.056
3404,0.041,0.057
3405,0.044,0.057
3406,0.041,0.062
3407,0.042,0.052
3408,0.039,0.067
3409,0.039,0.068
3410,0.034,0.047
3411,0.044,0.053
3412,0.046,0.068
3413,0.035,0.046
3414,0.029,0.059
3415,0.037,0.062
3416,0.043,0.061
3417,0.035,0.072
3418,0.03,0.058
3419,0.04,0.067
3420,0.034,0.056
3421,0.047,0.06
3422,0.037,0.075
3423,0.031,0.046
3424,0.041,0.066
3425,0.035,0.064
3426,0.033,0.061
3427,0.04,0.063
3428,0.046,0.064
3429,0.038,0.054
3430,0.033,0.061
3431,0.041,0.065
3432,0.038,0.063
3433,0.038,0.052
3434,0.037,0.055
3435,0.042,0.049
3436,0.044,0.059
3437,0.037,0.064
3438,0.035,0.056
3439,0.046,0.064
3440,0.048,0.069
3441,0.038,0.051
3442,0.041,0.058
3443,0.035,0.053
3444,0.034,0.052
3445,0.044,0.064
3446,0.034,0.066
3447,0.033,0.048
3448,0.042,0.074
3449,0.036,0.064
3450,0.037,0.047
3451,0.036,0.063
3452,0.04,0.064
3453,0.037,0.06
3454,0.04,0.053
3455,0.037,0.06
3456,0.039,0.07
3457,0.033,0.062
3458,0.039,0.062
3459,0.04,0.059
3460,0.042,0.059
3461,0.045,0.063
3462,0.046,0.059
3463,0.038,0.049
3464,0.039,0.054
3465,0.037,0.053
3466,0.033,0.061
3467,0.039,0.051
3468,0.038,0.058
3469,0.044,0.049
3470,0.043,0.07
3471,0.04,0.064
3472,0.036,0.047
3473,0.048,0.054
3474,0.043,0.064
3475,0.031,0.059
3476,0.047,0.068
3477,0.037,0.065
3478,0.038,0.066
3479,0.046,0.053
3480,0.036,0.057
3481,0.036,0.06
3482,0.037,0.071
3483,0.035,0.052
3484,0.035,0.068
3485,0.038,0.057
3486,0.034,0.053
3487,0.041,0.057
3488,0.042,0.059
3489,0.037,0.062
3490,0.05,0.07
3491,0.044,0.063
3492,0.038,0.061
3493,0.038,0.056
3494,0.043,0.05
3495,0.039,0.058
3496,0.039,0.05
3497,0.03,0.064
3498,0.042,0.062
3499,0.034,0.062
3500,0.037,0.065
3501,0.038,0.062
3502,0.039,0.066
3503,0.039,0.06
3504,0.034,0.046
3505,0.036,0.059
3506,0.038,0.045
3507,0.036,0.051
3508,0.041,0.055
3509,0.033,0.056
3510,0.036,0.061
3511,0.041,0.05
3512,0.031,0.044
3513,0.039,0.066
3514,0.037,0.051
3515,0.036,0.051
3516,0.037,0.054
3517,0.042,0.05
3518,0.036,0.059
3519,0.035,0.06
3520,0.04,0.056
3521,0.035,0.055
3522,0.037,0.055
3523,0.033,0.052
3524,0.037,0.062
3525,0.046,0.07
3526,0.045,0.069
3527,0.036,0.059
3528,0.04,0.06
3529,0.04,0.057
3530,0.042,0.061
3531,0.046,0.062
3532,0.039,0.057
3533,0.035,0.056
3534,0.039,0.063
3535,0.04,0.07
3536,0.046,0.053
3537,0.034,0.048
3538,0.033,0.064
3539,0.043,0.058
3540,0.039,0.055
3541,0.034,0.053
3542,0.033,0.065
3543,0.034,0.065
3544,0.041,0.049
3545,0.038,0.064
3546,0.041,0.071
3547,0.043,0.069
3548,0.051,0.066
3549,0.037,0.05
3550,0.033,0.061
3551,0.051,0.079
3552,0.037,0.06
3553,0.039,0.06
3554,0.034,0.063
3555,0.035,0.064
3556,0.035,0.058
3557,0.031,0.061
3558,0.042,0.063
3559,0.044,0.075
3560,0.042,0.051
3561,0.036,0.046
3562,0.044,0.06
3563,0.031,0.049
3564,0.036,0.05
3565,0.044,0.078
3566,0.041,0.067
3567,0.04,0.07
3568,0.045,0.053
3569,0.037,0.051
3570,0.033,0.054
3571,0.041,0.053
3572,0.046,0.057
3573,0.039,0.056
3574,0.046,0.053
3575,0.038,0.05
3576,0.039,0.063
3577,0.035,0.063
3578,0.035,0.047
3579,0.032,0.042
3580,0.035,0.066
3581,0.037,0.059
3582,0.042,0.065
3583,0.045,0.061
3584,0.035,0.059
3585,0.042,0.059
3586,0.041,0.051
3587,0.044,0.055
3588,0.032,0.063
3589,0.04,0.053
3590,0.039,0.069
3591,0.054,0.068
3592,0.044,0.054
3593,0.036,0.061
3594,0.033,0.054
3595,0.034,0.06
3596,0.035,0.05
3597,0.038,0.052
3598,0.036,0.055
3599,0.046,0.052
3600,0.035,0.051
3601,0.042,0.065
3602,0.037,0.058
3603,0.039,0.06
3604,0.035,0.043
3605,0.033,0.054
3606,0.034,0.046
3607,0.039,0.057
3608,0.042,0.061
3609,0.041,0.054
3610,0.035,0.066
3611,0.041,0.063
3612,0.046,0.065
3613,0.037,0.047
3614,0.04,0.06
3615,0.041,0.059
3616,0.041,0.075
3617,0.041,0.062
3618,0.042,0.063
3619,0.045,0.063
3620,0.041,0.055
3621,0.036,0.054
3622,0.043,0.058
3623,0.033,0.05
3624,0.048,0.067
3625,0.039,0.069
3626,0.047,0.06
3627,0.038,0.065
3628,0.036,0.066
3629,0.037,0.056
3630,0.032,0.063
3631,0.036,0.047
3632,0.037,0.049
3633,0.041,0.065
3634,0.045,0.069
3635,0.041,0.049
3636,0.032,0.056
3637,0.032,0.062
3638,0.03,0.055
3639,0.042,0.048
3640,0.039,0.056
3641,0.041,0.055
3642,0.033,0.063
3643,0.039,0.061
3644,0.039,0.06
3645,0.045,0.051
3646,0.045,0.07
3647,0.043,0.064
3648,0.036,0.069
3649,0.036,0.053
3650,0.038,0.063
3651,0.034,0.059
3652,0.036,0.06
3653,0.037,0.054
3654,0.049,0.062
3655,0.035,0.061
3656,0.042,0.059
3657,0.04,0.053
3658,0.036,0.059
3659,0.042,0.062
3660,0.036,0.063
3661,0.033,0.055
3662,0.042,0.073
3663,0.041,0.054
3664,0.042,0.057
3665,0.043,0.058
3666,0.031,0.062
3667,0.044,0.063
3668,0.043,0.06
3669,0.041,0.06
3670,0.037,0.054
3671,0.042,0.073
3672,0.035,0.069
3673,0.037,0.049
3674,0.036,0.051
3675,0.036,0.061
3676,0.03,0.063
3677,0.039,0.057
3678,0.048,0.062
3679,0.041,0.055
3680,0.04,0.052
3681,0.041,0.059
3682,0.037,0.066
3683,0.034,0.058
3684,0.033,0.052
3685,0.042,0.063
3686,0.034,0.055
3687,0.041,0.057
3688,0.036,0.06
3689,0.034,0.055
3690,0.042,0.057
3691,0.044,0.07
3692,0.039,0.059
3693,0.04,0.058
3694,0.04,0.06
3695,0.033,0.055
3696,0.042,0.06
3697,0.038,0.051
3698,0.04,0.054
3699,0.037,0.063
3700,0.044,0.062
3701,0.033,0.05
3702,0.04,0.055
3703,0.045,0.054
3704,0.045,0.063
3705,0.035,0.057
3706,0.036,0.042
3707,0.044,0.056
3708,0.038,0.051
3709,0.043,0.049
3710,0.039,0.052
3711,0.038,0.057
3712,0.039,0.065
3713,0.043,0.056
3714,0.035,0.052
3715,0.035,0.061
3716,0.04,0.056
3717,0.042,0.062
3718,0.035,0.062
3719,0.036,0.056
3720,0.034,0.068
3721,0.037,0.063
3722,0.039,0.065
3723,0.039,0.059
3724,0.036,0.062
3725,0.044,0.065
3726,0.04,0.057
3727,0.042,0.059
3728,0.039,0.053
3729,0.03,0.052
3730,0.037,0.062
3731,0.041,0.048
3732,0.038,0.057
3733,0.04,0.047
3734,0.037,0.056
3735,0.039,0.053
3736,0.04,0.067
3737,0.05,0.068
3738,0.033,0.053
3739,0.04,0.057
3740,0.038,0.053
3741,0.04,0.051
3742,0.034,0.064
3743,0.045,0.068
3744,0.036,0.058
3745,0.035,0.06
3746,0.042,0.061
3747,0.042,0.063
3748,0.032,0.056
3749,0.035,0.058
3750,0.041,0.058
3751,0.036,0.057
3752,0.043,0.056
3753,0.04,0.063
3754,0.032,0.057
3755,0.038,0.062
3756,0.032,0.055
3757,0.044,0.048
3758,0.035,0.059
3759,0.044,0.063
3760,0.035,0.058
3761,0.036,0.064
3762,0.035,0.042
3763,0.034,0.06
3764,0.038,0.059
3765,0.037,0.063
3766,0.037,0.057
3767,0.037,0.057
3768,0.035,0.063
3769,0.034,0.052
3770,0.035,0.062
3771,0.038,0.072
3772,0.042,0.067
3773,0.034,0.063
3774,0.04,0.05
3775,0.043,0.077
3776,0.036,0.057
3777,0.041,0.062
3778,0.047,0.06
3779,0.042,0.063
3780,0.033,0.059
3781,0.031,0.054
3782,0.033,0.058
3783,0.038,0.056
3784,0.035,0.055
3785,0.044,0.057
3786,0.032,0.058
3787,0.036,0.061
3788,0.038,0.05
3789,0.044,0.069
3790,0.036,0.061
3791,0.034,0.065
3792,0.029,0.051
3793,0.044,0.056
3794,0.036,0.055
3795,0.037,0.063
3796,0.037,0.058
3797,0.04,0.058
3798,0.044,0.06
3799,0.04,0.072
3800,0.045,0.068
3801,0.042,0.056
3802,0.035,0.056
3803,0.044,0.062
3804,0.032,0.047
3805,0.036,0.064
3806,0.045,0.066
3807,0.043,0.052
3808,0.036,0.058
3809,0.035,0.061
3810,0.043,0.07
3811,0.036,0.056
3812,0.041,0.058
3813,0.043,0.062
3814,0.037,0.051
3815,0.036,0.049
3816,0.041,0.063
3817,0.033,0.066
3818,0.046,0.065
3819,0.032,0.05
3820,0.042,0.059
3821,0.041,0.07
3822,0.035,0.053
3823,0.037,0.069
3824,0.032,0.063
3825,0.039,0.06
3826,0.047,0.052
3827,0.034,0.05
3828,0.039,0.056
3829,0.045,0.06
3830,0.044,0.06
3831,0.036,0.058
3832,0.037,0.058
3833,0.038,0.062
3834,0.037,0.068
3835,0.035,0.059
3836,0.038,0.061
3837,0.037,0.069
3838,0.044,0.075
3839,0.032,0.06
3840,0.043,0.053
3841,0.051,0.057
3842,0.042,0.059
3843,0.048,0.074
3844,0.039,0.064
3845,0.044,0.066
3846,0.041,0.062
3847,0.03,0.055
3848,0.036,0.064
3849,0.041,0.068
3850,0.035,0.052
3851,0.037,0.057
3852,0.046,0.071
3853,0.043,0.062
3854,0.037,0.061
3855,0.04,0.053
3856,0.046,0.057
3857,0.041,0.057
3858,0.037,0.052
3859,0.04,0.054
3860,0.041,0.064
3861,0.04,0.059
3862,0.038,0.057
3863,0.033,0.048
3864,0.036,0.057
3865,0.03,0.058
3866,0.047,0.062
3867,0.037,0.059
3868,0.043,0.048
3869,0.04,0.053
3870,0.041,0.06
3871,0.034,0.051
3872,0.036,0.046
3873,0.034,0.052
3874,0.036,0.058
3875,0.034,0.065
3876,0.041,0.065
3877,0.048,0.077
3878,0.036,0.067
3879,0.035,0.051
3880,0.037,0.054
3881,0.033,0.064
3882,0.034,0.05
3883,0.049,0.073
3884,0.034,0.058
3885,0.034,0.047
3886,0.043,0.051
3887,0.041,0.066
3888,0.042,0.052
3889,0.043,0.065
3890,0.034,0.072
3891,0.036,0.066
3892,0.04,0.059
3893,0.037,0.061
3894,0.045,0.066
3895,0.037,0.07
3896,0.04,0.051
3897,0.034,0.062
3898,0.039,0.061
3899,0.043,0.072
3900,0.054,0.065
3901,0.039,0.055
