Epoch,Train Error,Test Error
3877,0.031,0.042
3878,0.026,0.049
3879,0.03,0.042
3880,0.032,0.042
3881,0.03,0.034
3882,0.025,0.033
3883,0.034,0.033
3884,0.028,0.047
3885,0.028,0.038
3886,0.029,0.037
3887,0.028,0.042
3888,0.03,0.043
3889,0.028,0.043
3890,0.03,0.045
3891,0.032,0.044
3892,0.026,0.038
3893,0.028,0.033
3894,0.03,0.037
3895,0.029,0.04
3896,0.027,0.038
3897,0.027,0.035
3898,0.022,0.037
3899,0.029,0.03
3900,0.029,0.039
3901,0.026,0.044
3902,0.023,0.043
3903,0.027,0.044
3904,0.024,0.044
3905,0.031,0.031
3906,0.027,0.042
3907,0.029,0.035
3908,0.029,0.034
3909,0.026,0.043
3910,0.032,0.032
3911,0.027,0.041
3912,0.027,0.042
3913,0.025,0.05
3914,0.03,0.045
3915,0.023,0.04
3916,0.027,0.033
3917,0.029,0.04
3918,0.028,0.04
3919,0.033,0.044
3920,0.021,0.033
3921,0.024,0.044
3922,0.033,0.04
3923,0.028,0.03
3924,0.03,0.036
3925,0.028,0.036
3926,0.035,0.04
3927,0.028,0.037
3928,0.025,0.038
3929,0.027,0.04
3930,0.025,0.034
3931,0.029,0.044
3932,0.023,0.041
3933,0.029,0.048
3934,0.028,0.045
3935,0.043,0.038
3936,0.03,0.041
3937,0.03,0.038
3938,0.03,0.041
3939,0.03,0.04
3940,0.031,0.046
3941,0.027,0.04
3942,0.031,0.042
3943,0.029,0.045
3944,0.028,0.044
3945,0.029,0.046
3946,0.028,0.039
3947,0.031,0.04
3948,0.027,0.045
3949,0.025,0.044
3950,0.034,0.04
3951,0.024,0.035
3952,0.027,0.033
3953,0.029,0.036
3954,0.028,0.038
3955,0.03,0.044
3956,0.021,0.04
3957,0.023,0.043
3958,0.035,0.042
3959,0.03,0.035
3960,0.03,0.048
3961,0.02,0.036
3962,0.029,0.04
3963,0.033,0.033
3964,0.027,0.043
3965,0.028,0.042
3966,0.031,0.039
3967,0.023,0.043
3968,0.028,0.034
3969,0.027,0.042
3970,0.031,0.047
3971,0.03,0.046
3972,0.031,0.046
3973,0.03,0.034
3974,0.039,0.046
3975,0.03,0.031
3976,0.033,0.039
3977,0.029,0.044
3978,0.033,0.049
3979,0.029,0.032
3980,0.029,0.046
3981,0.024,0.041
3982,0.03,0.041
3983,0.026,0.038
3984,0.029,0.041
3985,0.031,0.041
3986,0.03,0.048
3987,0.026,0.045
3988,0.03,0.036
3989,0.028,0.043
3990,0.026,0.035
3991,0.037,0.042
3992,0.027,0.037
3993,0.025,0.043
3994,0.026,0.04
3995,0.031,0.042
3996,0.028,0.042
3997,0.025,0.042
3998,0.029,0.051
3999,0.023,0.04
